#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f469n_006_syn.txt
#Angstrom %1
4664.000000 0.004536
4666.000000 0.008417
4668.000000 0.015208
4670.000000 0.027551
4672.000000 0.049217
4674.000000 0.087731
4676.000000 0.153928
4678.000000 0.253603
4680.000000 0.372576
4682.000000 0.461251
4684.000000 0.505546
4686.000000 0.517339
4688.000000 0.518630
4690.000000 0.516049
4692.000000 0.513577
4694.000000 0.514877
4696.000000 0.520189
4698.000000 0.524227
4700.000000 0.522042
4702.000000 0.508644
4704.000000 0.487880
4706.000000 0.459812
4708.000000 0.416715
4710.000000 0.332706
4712.000000 0.213254
4714.000000 0.106064
4716.000000 0.046846
4718.000000 0.020314
4720.000000 0.009379
4722.000000 0.004674
