#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f631n_005_syn.txt
#Angstrom %1
6270.000000 0.004590
6272.000000 0.008128
6274.000000 0.014727
6276.000000 0.026489
6278.000000 0.048483
6280.000000 0.087212
6282.000000 0.156542
6284.000000 0.279137
6286.000000 0.457865
6288.000000 0.657630
6290.000000 0.786919
6292.000000 0.828517
6294.000000 0.832916
6296.000000 0.837315
6298.000000 0.841714
6300.000000 0.851181
6302.000000 0.857109
6304.000000 0.856058
6306.000000 0.856823
6308.000000 0.854623
6310.000000 0.849937
6312.000000 0.842765
6314.000000 0.830143
6316.000000 0.815703
6318.000000 0.802411
6320.000000 0.793422
6322.000000 0.783285
6324.000000 0.733654
6326.000000 0.606757
6328.000000 0.406895
6330.000000 0.219178
6332.000000 0.107772
6334.000000 0.052308
6336.000000 0.026871
6338.000000 0.014535
6340.000000 0.008224
6342.000000 0.004877
