#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f185w_005_syn.txt
#Angstrom %1
1700.000000 0.053172
1730.000000 0.111152
1760.000000 0.175821
1790.000000 0.228709
1820.000000 0.251770
1850.000000 0.259478
1880.000000 0.252908
1910.000000 0.246349
1940.000000 0.232071
1970.000000 0.215668
2000.000000 0.197064
2030.000000 0.171891
2060.000000 0.141143
2090.000000 0.107221
2120.000000 0.075521
2150.000000 0.050194
2190.000000 0.030320
2200.000000 0.026871
2210.000000 0.023389
2220.000000 0.020783
2230.000000 0.018177
2240.000000 0.016217
2250.000000 0.014257
2260.000000 0.012768
2270.000000 0.011300
2280.000000 0.010161
2290.000000 0.009023
2300.000000 0.008147
2310.000000 0.007260
2320.000000 0.006581
2330.000000 0.005902
2340.000000 0.005365
2350.000000 0.004829
2360.000000 0.004402
