#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f343n_005_syn.txt
#Angstrom %1
3406.000000 0.007027
3408.000000 0.013473
3410.000000 0.025776
3412.000000 0.046007
3414.000000 0.068775
3416.000000 0.080841
3418.000000 0.080099
3420.000000 0.075736
3422.000000 0.074078
3424.000000 0.076123
3426.000000 0.080534
3428.000000 0.086182
3430.000000 0.090503
3432.000000 0.092987
3434.000000 0.092189
3436.000000 0.085818
3438.000000 0.072869
3440.000000 0.055079
3442.000000 0.036260
3444.000000 0.021601
3446.000000 0.012364
3448.000000 0.007060
3450.000000 0.004250
3452.000000 0.002555
3454.000000 0.001558
3456.000000 0.000959
3458.000000 0.000699
3460.000000 0.000420
3462.000000 0.000312
3464.000000 0.000222
3466.000000 0.000137
3468.000000 0.000033
