#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f487n_005_syn.txt
#Angstrom %1
4834.000000 0.006245
4836.000000 0.011466
4838.000000 0.020641
4840.000000 0.036289
4842.000000 0.059548
4844.000000 0.099106
4846.000000 0.157788
4848.000000 0.249629
4850.000000 0.365315
4852.000000 0.479231
4854.000000 0.546389
4856.000000 0.572003
4858.000000 0.580294
4860.000000 0.584858
4862.000000 0.586348
4864.000000 0.586068
4866.000000 0.582901
4868.000000 0.577778
4870.000000 0.569675
4872.000000 0.556169
4874.000000 0.537167
4876.000000 0.513974
4878.000000 0.483702
4880.000000 0.433031
4882.000000 0.336160
4884.000000 0.206689
4886.000000 0.101062
4888.000000 0.045091
4890.000000 0.019821
4892.000000 0.009254
4894.000000 0.004729
