#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f555w_006_syn.txt
#Angstrom %1
4370.000000 0.004125
4380.000000 0.010197
4390.000000 0.019736
4400.000000 0.043739
4410.000000 0.079574
4420.000000 0.126991
4430.000000 0.193178
4440.000000 0.263352
4450.000000 0.343594
4460.000000 0.416759
4470.000000 0.491319
4480.000000 0.553419
4490.000000 0.611432
4500.000000 0.656088
4510.000000 0.698352
4520.000000 0.728854
4530.000000 0.756665
4540.000000 0.777896
4550.000000 0.796536
4560.000000 0.811090
4570.000000 0.823649
4580.000000 0.834215
4590.000000 0.843086
4600.000000 0.850263
4610.000000 0.856543
4620.000000 0.862325
4630.000000 0.867707
4640.000000 0.872093
4650.000000 0.876180
4660.000000 0.879370
4670.000000 0.882759
4680.000000 0.885749
4690.000000 0.888839
4700.000000 0.891730
4710.000000 0.894521
4720.000000 0.896814
4730.000000 0.899305
4740.000000 0.901100
4750.000000 0.903392
4760.000000 0.905685
4770.000000 0.907679
4780.000000 0.909672
4790.000000 0.911666
4800.000000 0.913161
4810.000000 0.915354
4820.000000 0.916949
4830.000000 0.918942
4840.000000 0.920736
4850.000000 0.922630
4860.000000 0.924026
4870.000000 0.925521
4880.000000 0.926917
4890.000000 0.928212
4900.000000 0.929708
4910.000000 0.931003
4920.000000 0.932199
4930.000000 0.933496
4940.000000 0.934791
4950.000000 0.935589
4960.000000 0.936984
4970.000000 0.938081
4980.000000 0.938978
4990.000000 0.939676
5000.000000 0.940672
5010.000000 0.941270
5020.000000 0.941868
5030.000000 0.942766
5040.000000 0.943164
5050.000000 0.943663
5060.000000 0.944361
5070.000000 0.945258
5080.000000 0.945656
5090.000000 0.945557
5100.000000 0.946055
5110.000000 0.946254
5120.000000 0.946155
5130.000000 0.946155
5140.000000 0.946055
5150.000000 0.946354
5160.000000 0.946155
5170.000000 0.945955
5180.000000 0.945457
5190.000000 0.944959
5200.000000 0.944361
5210.000000 0.943862
5220.000000 0.943364
5230.000000 0.942766
5240.000000 0.942068
5250.000000 0.941270
5260.000000 0.940074
5270.000000 0.938679
5280.000000 0.937881
5290.000000 0.936386
5300.000000 0.935090
5310.000000 0.933496
5320.000000 0.931901
5330.000000 0.930306
5340.000000 0.928312
5350.000000 0.926518
5360.000000 0.924126
5370.000000 0.922431
5380.000000 0.919939
5390.000000 0.917447
5400.000000 0.914955
5410.000000 0.912563
5420.000000 0.909573
5430.000000 0.906981
5440.000000 0.903891
5450.000000 0.900701
5460.000000 0.897611
5470.000000 0.894421
5480.000000 0.890733
5490.000000 0.887344
5500.000000 0.883456
5510.000000 0.879669
5520.000000 0.875382
5530.000000 0.871395
5540.000000 0.866710
5550.000000 0.862723
5560.000000 0.857939
5570.000000 0.853154
5580.000000 0.847771
5590.000000 0.843186
5600.000000 0.837604
5610.000000 0.832520
5620.000000 0.826440
5630.000000 0.821257
5640.000000 0.815077
5650.000000 0.809295
5660.000000 0.802916
5670.000000 0.797035
5680.000000 0.790157
5690.000000 0.784774
5700.000000 0.778893
5710.000000 0.772414
5720.000000 0.765337
5730.000000 0.758359
5740.000000 0.750883
5750.000000 0.743308
5760.000000 0.736430
5770.000000 0.728655
5780.000000 0.720979
5790.000000 0.712706
5800.000000 0.705230
5810.000000 0.696458
5820.000000 0.688584
5830.000000 0.679812
5840.000000 0.671937
5850.000000 0.662767
5860.000000 0.654394
5870.000000 0.645522
5880.000000 0.636850
5890.000000 0.627580
5900.000000 0.618908
5910.000000 0.609837
5920.000000 0.600766
5930.000000 0.591596
5940.000000 0.582824
5950.000000 0.572856
5960.000000 0.564184
5970.000000 0.554316
5980.000000 0.545644
5990.000000 0.535576
6000.000000 0.526705
6010.000000 0.516837
6020.000000 0.507865
6030.000000 0.497798
6040.000000 0.488827
6050.000000 0.478560
6060.000000 0.469788
6070.000000 0.459720
6080.000000 0.451048
6090.000000 0.440881
6100.000000 0.432209
6110.000000 0.422141
6120.000000 0.413469
6130.000000 0.403800
6140.000000 0.395328
6150.000000 0.385459
6160.000000 0.377086
6170.000000 0.367617
6180.000000 0.359443
6190.000000 0.349974
6200.000000 0.341900
6210.000000 0.332629
6220.000000 0.324555
6230.000000 0.315684
6240.000000 0.307809
6250.000000 0.299137
6260.000000 0.291562
6270.000000 0.282989
6280.000000 0.275713
6290.000000 0.267439
6300.000000 0.260362
6310.000000 0.252388
6320.000000 0.245510
6330.000000 0.237735
6340.000000 0.231156
6350.000000 0.223580
6360.000000 0.217201
6370.000000 0.209924
6380.000000 0.203645
6390.000000 0.196767
6400.000000 0.190686
6410.000000 0.183808
6420.000000 0.178127
6430.000000 0.171747
6440.000000 0.166265
6450.000000 0.160184
6460.000000 0.155001
6470.000000 0.149319
6480.000000 0.144336
6490.000000 0.138853
6500.000000 0.134168
6510.000000 0.129184
6520.000000 0.124499
6530.000000 0.119814
6540.000000 0.115528
6550.000000 0.110843
6560.000000 0.106856
6570.000000 0.102470
6580.000000 0.098662
6590.000000 0.094476
6600.000000 0.090927
6610.000000 0.087020
6620.000000 0.083711
6630.000000 0.080042
6640.000000 0.076952
6650.000000 0.073523
6660.000000 0.070653
6670.000000 0.067483
6680.000000 0.064791
6690.000000 0.061701
6700.000000 0.059229
6710.000000 0.056418
6720.000000 0.054046
6730.000000 0.051415
6740.000000 0.049261
6750.000000 0.046929
6760.000000 0.044776
6770.000000 0.042583
6780.000000 0.040669
6790.000000 0.038715
6800.000000 0.036841
6810.000000 0.035087
6820.000000 0.033393
6830.000000 0.031758
6840.000000 0.030123
6850.000000 0.028648
6910.000000 0.024013
6920.000000 0.022876
6930.000000 0.021630
6940.000000 0.020584
6950.000000 0.019467
6960.000000 0.018510
6970.000000 0.017494
6980.000000 0.016646
6990.000000 0.015699
7000.000000 0.014922
7010.000000 0.014085
7020.000000 0.013377
7030.000000 0.012599
7040.000000 0.011971
7050.000000 0.011284
7060.000000 0.010706
7070.000000 0.010088
7080.000000 0.009578
7090.000000 0.009018
7100.000000 0.008552
7110.000000 0.008050
7120.000000 0.007631
7130.000000 0.007178
7140.000000 0.006800
7150.000000 0.006395
7160.000000 0.006059
7170.000000 0.005695
7180.000000 0.005393
7190.000000 0.005061
7200.000000 0.004793
7210.000000 0.004501
7220.000000 0.004261
7230.000000 0.004002
