#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f170w_006_syn.txt
#Angstrom %1
1200.000000 0.005237
1230.000000 0.007588
1260.000000 0.011867
1290.000000 0.016228
1320.000000 0.021667
1350.000000 0.030058
1380.000000 0.043970
1410.000000 0.072616
1440.000000 0.119523
1470.000000 0.179313
1500.000000 0.239103
1530.000000 0.278927
1560.000000 0.302396
1590.000000 0.304754
1620.000000 0.304754
1650.000000 0.307084
1680.000000 0.307084
1710.000000 0.301223
1740.000000 0.296535
1770.000000 0.290674
1800.000000 0.280081
1830.000000 0.262521
1860.000000 0.242585
1890.000000 0.217940
1920.000000 0.186317
1950.000000 0.158151
1980.000000 0.125220
2010.000000 0.100637
2040.000000 0.074890
2090.000000 0.034220
2100.000000 0.031556
2110.000000 0.028732
2120.000000 0.026589
2130.000000 0.024304
2140.000000 0.022500
2150.000000 0.020639
2160.000000 0.019160
2170.000000 0.017636
2180.000000 0.016436
2190.000000 0.015135
2200.000000 0.014138
2210.000000 0.013097
2220.000000 0.012249
2230.000000 0.011367
2240.000000 0.010638
2250.000000 0.009906
2260.000000 0.009300
2270.000000 0.008664
2280.000000 0.008156
2290.000000 0.007634
2300.000000 0.007197
2310.000000 0.006726
2320.000000 0.006365
2330.000000 0.005979
2340.000000 0.005666
2350.000000 0.005326
2360.000000 0.005051
2370.000000 0.004761
2380.000000 0.004529
2390.000000 0.004281
2400.000000 0.004074
