#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f673n_005_syn.txt
#Angstrom %1
6676.000000 0.005752
6678.000000 0.009032
6680.000000 0.013919
6682.000000 0.020651
6684.000000 0.030510
6686.000000 0.043199
6688.000000 0.060595
6690.000000 0.084108
6692.000000 0.113748
6694.000000 0.154562
6696.000000 0.207142
6698.000000 0.274882
6700.000000 0.363718
6702.000000 0.459445
6704.000000 0.567362
6706.000000 0.664785
6708.000000 0.741218
6710.000000 0.794646
6712.000000 0.823799
6714.000000 0.837262
6716.000000 0.842139
6718.000000 0.845637
6720.000000 0.849665
6722.000000 0.854860
6724.000000 0.860372
6726.000000 0.864825
6728.000000 0.867687
6730.000000 0.869489
6732.000000 0.870019
6734.000000 0.870019
6736.000000 0.869595
6738.000000 0.868217
6740.000000 0.865567
6742.000000 0.861432
6744.000000 0.854754
6746.000000 0.846061
6748.000000 0.835142
6750.000000 0.821891
6752.000000 0.805777
6754.000000 0.784152
6756.000000 0.753515
6758.000000 0.707931
6760.000000 0.644113
6762.000000 0.560578
6764.000000 0.461353
6766.000000 0.358736
6768.000000 0.262479
6770.000000 0.179050
6772.000000 0.118413
6774.000000 0.075394
6776.000000 0.047121
6778.000000 0.029916
6780.000000 0.019050
6782.000000 0.012265
6784.000000 0.007986
6786.000000 0.005273
