#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f255w_006_syn.txt
#Angstrom %1
2150.000000 0.004687
2170.000000 0.005970
2190.000000 0.007614
2210.000000 0.009814
2230.000000 0.012858
2250.000000 0.016969
2270.000000 0.022628
2290.000000 0.030325
2310.000000 0.041026
2330.000000 0.054819
2350.000000 0.071981
2370.000000 0.091288
2390.000000 0.110520
2410.000000 0.126743
2430.000000 0.138354
2450.000000 0.145037
2470.000000 0.147768
2490.000000 0.148076
2510.000000 0.146767
2530.000000 0.144798
2550.000000 0.142170
2570.000000 0.139124
2590.000000 0.135570
2610.000000 0.131267
2630.000000 0.126442
2650.000000 0.120848
2670.000000 0.114871
2690.000000 0.108006
2710.000000 0.100897
2730.000000 0.093439
2750.000000 0.085665
2770.000000 0.077594
2790.000000 0.069278
2810.000000 0.061001
2830.000000 0.052738
2850.000000 0.044876
2870.000000 0.037545
2890.000000 0.030842
2910.000000 0.025052
2930.000000 0.020125
2950.000000 0.016098
2970.000000 0.012808
2990.000000 0.010196
3000.000000 0.007482
3010.000000 0.006736
3020.000000 0.005970
3030.000000 0.005392
3040.000000 0.004802
3050.000000 0.004343
