#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f791w_006_syn.txt
#Angstrom %1
6830.000000 0.004277
6840.000000 0.005290
6850.000000 0.006339
6860.000000 0.007868
6870.000000 0.009489
6880.000000 0.011815
6890.000000 0.014141
6900.000000 0.015560
6910.000000 0.019247
6920.000000 0.023977
6930.000000 0.029498
6940.000000 0.036370
6950.000000 0.044411
6960.000000 0.054305
6970.000000 0.065627
6980.000000 0.079382
6990.000000 0.094777
7000.000000 0.113030
7010.000000 0.133107
7020.000000 0.156177
7030.000000 0.180984
7040.000000 0.208493
7050.000000 0.237354
7060.000000 0.268531
7070.000000 0.299805
7080.000000 0.334554
7090.000000 0.367372
7100.000000 0.402990
7110.000000 0.435808
7120.000000 0.471040
7130.000000 0.502989
7140.000000 0.535808
7150.000000 0.565151
7160.000000 0.595943
7170.000000 0.622583
7180.000000 0.649996
7190.000000 0.673066
7200.000000 0.696811
7210.000000 0.716695
7220.000000 0.737255
7230.000000 0.754533
7240.000000 0.772004
7250.000000 0.785903
7260.000000 0.801251
7270.000000 0.814088
7280.000000 0.826637
7290.000000 0.836579
7300.000000 0.847100
7310.000000 0.855883
7320.000000 0.864860
7330.000000 0.872389
7340.000000 0.879821
7350.000000 0.885613
7360.000000 0.892273
7370.000000 0.897775
7380.000000 0.902408
7390.000000 0.906559
7400.000000 0.911192
7410.000000 0.913895
7420.000000 0.917466
7430.000000 0.920651
7440.000000 0.922389
7450.000000 0.924223
7460.000000 0.926539
7470.000000 0.927987
7480.000000 0.928373
7490.000000 0.929628
7500.000000 0.930786
7510.000000 0.931462
7520.000000 0.932234
7530.000000 0.931462
7540.000000 0.931655
7550.000000 0.932234
7560.000000 0.932234
7570.000000 0.931366
7580.000000 0.930594
7590.000000 0.929918
7600.000000 0.928953
7610.000000 0.929242
7620.000000 0.929146
7630.000000 0.927698
7640.000000 0.927022
7650.000000 0.927505
7660.000000 0.926732
7670.000000 0.925574
7680.000000 0.925188
