#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f569w_005_syn.txt
#Angstrom %1
4810.000000 0.004093
4820.000000 0.007604
4830.000000 0.012592
4840.000000 0.020496
4850.000000 0.032863
4860.000000 0.050850
4870.000000 0.071346
4880.000000 0.100410
4890.000000 0.130631
4900.000000 0.170456
4910.000000 0.209358
4920.000000 0.256963
4930.000000 0.300575
4940.000000 0.351353
4950.000000 0.395784
4960.000000 0.445539
4970.000000 0.487820
4980.000000 0.533889
4990.000000 0.571256
5000.000000 0.611285
5010.000000 0.643636
5020.000000 0.677522
5030.000000 0.704857
5040.000000 0.732805
5050.000000 0.754918
5060.000000 0.777953
5070.000000 0.796483
5080.000000 0.814910
5090.000000 0.829448
5100.000000 0.844292
5110.000000 0.855963
5120.000000 0.867839
5130.000000 0.877155
5140.000000 0.886676
5150.000000 0.894252
5160.000000 0.901623
5170.000000 0.907356
5180.000000 0.913294
5190.000000 0.917696
5200.000000 0.922200
5210.000000 0.925783
5220.000000 0.929264
5230.000000 0.932131
5240.000000 0.934690
5250.000000 0.936840
5260.000000 0.938478
5270.000000 0.939297
5280.000000 0.940730
5290.000000 0.941242
5300.000000 0.941959
5310.000000 0.942164
5320.000000 0.942061
5330.000000 0.941754
5340.000000 0.941242
5350.000000 0.940628
5360.000000 0.939399
5370.000000 0.938580
5380.000000 0.937249
5390.000000 0.935816
5400.000000 0.933871
5410.000000 0.932233
5420.000000 0.929674
5430.000000 0.927933
5440.000000 0.925374
5450.000000 0.922814
5460.000000 0.919948
5470.000000 0.917081
5480.000000 0.914010
5490.000000 0.911041
5500.000000 0.907151
5510.000000 0.903670
5520.000000 0.899882
5530.000000 0.896197
5540.000000 0.891692
5550.000000 0.887700
5560.000000 0.883093
5570.000000 0.878588
5580.000000 0.873162
5590.000000 0.868658
5600.000000 0.863334
5610.000000 0.858216
5620.000000 0.852175
5630.000000 0.846749
5640.000000 0.840709
5650.000000 0.834976
5660.000000 0.828629
5670.000000 0.822282
5680.000000 0.815525
5690.000000 0.810099
5700.000000 0.803342
5710.000000 0.796585
5720.000000 0.789931
5730.000000 0.782458
5740.000000 0.775291
5750.000000 0.766999
5760.000000 0.760140
5770.000000 0.751847
5780.000000 0.744374
5790.000000 0.735672
5800.000000 0.728096
5810.000000 0.718882
5820.000000 0.711102
5830.000000 0.701785
5840.000000 0.693800
5850.000000 0.684177
5860.000000 0.675782
5870.000000 0.666261
5880.000000 0.657662
5890.000000 0.647833
5900.000000 0.639131
5910.000000 0.629304
5920.000000 0.620397
5930.000000 0.610569
5940.000000 0.601457
5950.000000 0.591117
5960.000000 0.582313
5970.000000 0.572178
5980.000000 0.563066
5990.000000 0.552624
6000.000000 0.543410
6010.000000 0.533275
6020.000000 0.524061
6030.000000 0.513721
6040.000000 0.504405
6050.000000 0.493553
6060.000000 0.484544
6070.000000 0.474102
6080.000000 0.465093
6090.000000 0.454651
6100.000000 0.445744
6110.000000 0.435302
6120.000000 0.426395
6130.000000 0.416260
6140.000000 0.407660
6150.000000 0.397423
6160.000000 0.388823
6170.000000 0.378995
6180.000000 0.370498
6190.000000 0.360874
6200.000000 0.352377
6210.000000 0.342754
6220.000000 0.334564
6230.000000 0.325248
6240.000000 0.317365
6250.000000 0.308356
6260.000000 0.300575
6270.000000 0.291668
6280.000000 0.284195
6290.000000 0.275698
6300.000000 0.268327
6310.000000 0.260137
6320.000000 0.252970
6330.000000 0.245087
6340.000000 0.238331
6350.000000 0.230448
6360.000000 0.223896
6370.000000 0.216422
6380.000000 0.210177
6390.000000 0.202909
6400.000000 0.196664
6410.000000 0.189702
6420.000000 0.183764
6430.000000 0.177212
6440.000000 0.171582
6450.000000 0.165439
6460.000000 0.160013
6470.000000 0.153973
6480.000000 0.148957
6490.000000 0.143428
6500.000000 0.138514
6510.000000 0.133396
6520.000000 0.128379
6530.000000 0.123772
6540.000000 0.119165
6550.000000 0.114558
6560.000000 0.110259
6570.000000 0.105857
6580.000000 0.101843
6590.000000 0.097646
6600.000000 0.093919
6610.000000 0.089927
6620.000000 0.086426
6630.000000 0.082883
6640.000000 0.079505
6650.000000 0.076188
6660.000000 0.073055
6670.000000 0.069923
6680.000000 0.066995
6690.000000 0.064005
6700.000000 0.061282
6710.000000 0.058538
6720.000000 0.055938
6730.000000 0.053420
6740.000000 0.051045
6750.000000 0.048731
6760.000000 0.046458
6770.000000 0.044288
6780.000000 0.042220
6790.000000 0.040254
6800.000000 0.038309
6810.000000 0.036487
6820.000000 0.034705
6830.000000 0.033006
6840.000000 0.031368
6940.000000 0.024202
6950.000000 0.023055
6960.000000 0.021786
6970.000000 0.020731
6980.000000 0.019584
6990.000000 0.018632
7000.000000 0.017588
7010.000000 0.016728
7020.000000 0.015776
7030.000000 0.014988
7040.000000 0.014128
7050.000000 0.013421
7060.000000 0.012654
7070.000000 0.012019
7080.000000 0.011323
7090.000000 0.010739
7100.000000 0.010118
7110.000000 0.009607
7120.000000 0.009036
7130.000000 0.008568
7140.000000 0.008063
7150.000000 0.007643
7160.000000 0.007191
7170.000000 0.006814
7180.000000 0.006406
7190.000000 0.006069
7200.000000 0.005701
7210.000000 0.005398
7220.000000 0.005077
7230.000000 0.004804
7240.000000 0.004515
7250.000000 0.004270
7260.000000 0.004013
