#ftp://ftp.stsci.edu/cdbs/comp/wfpc2/
#wfpc2_f437n_005_syn.txt
#Angstrom %1
4338.000000 0.005466
4340.000000 0.008881
4342.000000 0.014728
4344.000000 0.025012
4346.000000 0.041617
4348.000000 0.069145
4350.000000 0.112481
4352.000000 0.177790
4354.000000 0.269830
4356.000000 0.368054
4358.000000 0.448458
4360.000000 0.490390
4362.000000 0.504541
4364.000000 0.511775
4366.000000 0.517121
4368.000000 0.520266
4370.000000 0.516911
4372.000000 0.507372
4374.000000 0.495316
4376.000000 0.484414
4378.000000 0.473931
4380.000000 0.455691
4382.000000 0.412292
4384.000000 0.325494
4386.000000 0.217939
4388.000000 0.122964
4390.000000 0.065958
4392.000000 0.036323
4394.000000 0.020274
4396.000000 0.012234
4398.000000 0.007669
4400.000000 0.004933
